Ticker,Sector,CUSIP,Related Tickers,Name,Exchange,Ticker Change Date,Last Updated,Industry,SIC,Currency,First Added,Location,Perma Ticker,Fama Industry,Delisted From,Prior Tickers,Is Foreign
IKNX,Technology,45172K102,None,IKONICS CORP,NASDAQ,None,5/10/17,Application Software,3861,USD,1/7/15,"MINNESOTA, U.S.A",196380,Consumer Goods,None,None,N
ILG,Services,"46113M108,44967H101",IILG,"ILG, Inc.",NASDAQ,10/21/16,5/6/17,Business Services,6531,USD,10/29/14,"FLORIDA, U.S.A",193521,Real Estate,None,IILG,N
ILIU,Healthcare,458738101,None,INTERLEUKIN GENETICS INC,OTCMKTS,None,5/11/17,Biotechnology,2835,USD,12/22/15,"MASSACHUSETTS, U.S.A",196858,Pharmaceutical Products,None,None,N
ILMN,Healthcare,452327109,ILU,ILLUMINA INC,NASDAQ,None,5/5/17,Biotechnology,3826,USD,4/2/15,"CALIFORNIA, U.S.A",196057,Measuring and Control Equipment,None,None,N
IMAX,Technology,"45245E109,45245E208",None,IMAX CORP,NYSE,None,4/20/17,Application Software,3861,USD,1/19/15,"ONTARIO, CANADA",197447,Consumer Goods,None,None,N
IMCI,Services,456910306,None,INFINITE GROUP INC,OTCMKTS,None,5/15/17,Business Services,7370,USD,4/17/16,"NEW YORK, U.S.A",197825,Business Services,None,None,N
IMDZ,Healthcare,45252L103,None,Immune Design Corp.,NASDAQ,None,5/7/17,Drug Manufacturers - Other,2834,USD,5/23/15,"WASHINGTON, U.S.A",187905,Pharmaceutical Products,None,None,N
IMGN,Healthcare,45253H101,None,IMMUNOGEN INC,NASDAQ,None,5/6/17,Biotechnology,2834,USD,10/15/14,"MASSACHUSETTS, U.S.A",198080,Pharmaceutical Products,None,None,N
IMH,Financial,45254P508,None,IMPAC MORTGAGE HOLDINGS INC,NYSEMKT,None,5/9/17,REIT - Diversified,6798,USD,12/8/15,"CALIFORNIA, U.S.A",197203,Trading,None,None,N
IMI,Technology,45882D109,None,INTERMOLECULAR INC,NASDAQ,None,5/6/17,Semiconductor Equipment & Materials,3674,USD,10/27/14,"CALIFORNIA, U.S.A",194955,Electronic Equipment,None,None,N
IMKTA,Services,457030104,None,INGLES MARKETS INC,NASDAQ,None,5/3/17,Grocery Stores,5411,USD,2/19/15,"NORTH CAROLINA, U.S.A",199628,Retail,None,None,N
IMMR,Technology,452521107,None,IMMERSION CORP,NASDAQ,None,5/6/17,Computer Peripherals,3577,USD,10/21/14,"CALIFORNIA, U.S.A",196617,Computers,None,None,N
IMMU,Healthcare,452907108,None,IMMUNOMEDICS INC,NASDAQ,None,5/10/17,Biotechnology,2835,USD,12/4/14,"NEW JERSEY, U.S.A",198810,Pharmaceutical Products,None,None,N
IMMY,Healthcare,45323A201,None,"Imprimis Pharmaceuticals, Inc.",NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,12/10/15,"CALIFORNIA, U.S.A",194503,Pharmaceutical Products,None,None,N
IMNP,Healthcare,45254C101,EPCTD,IMMUNE PHARMACEUTICALS INC,NASDAQ,None,6/14/17,Drug Manufacturers - Other,2834,USD,7/24/16,"NEW YORK, U.S.A",195472,Pharmaceutical Products,None,None,N
IMO,Basic Materials,"453,038,408,453,038,000",None,IMPERIAL OIL LTD,NYSEMKT,None,5/3/17,Independent Oil & Gas,2911,CAD,12/22/14,"ALBERTA, CANADA",199633,Coal,None,None,N
IMPV,Technology,45321L100,None,IMPERVA INC,NYSE,None,5/8/17,Application Software,7372,USD,10/27/14,"CALIFORNIA, U.S.A",194452,Business Services,None,None,N
IMSCQ,Healthcare,45320R108,"IMX,IMSC",SECURE POINT TECHNOLOGIES INC,OTCMKTS,12/24/16,5/30/17,Medical Laboratories & Research,3829,USD,10/31/16,"MASSACHUSETTS, U.S.A",124732,Measuring and Control Equipment,None,IMSC,N
IMUC,Healthcare,"452,536,105,452,536,000",None,"ImmunoCellular Therapeutics, Ltd.",NYSEMKT,None,5/16/17,Drug Manufacturers - Other,2834,USD,4/3/15,"CALIFORNIA, U.S.A",198274,Pharmaceutical Products,None,None,N
IMUN,Healthcare,45252A107,None,"Immune Therapeutics, Inc.",OTCMKTS,None,5/12/17,Drug Manufacturers - Other,2834,USD,3/24/17,"FLORIDA, U.S.A",124303,Pharmaceutical Products,None,None,N
INAP,Services,45885A300,None,Internap Corp,NASDAQ,None,5/10/17,Business Services,7370,USD,12/17/14,"GEORGIA, U.S.A",196644,Business Services,None,None,N
INBK,Financial,320557101,None,First Internet Bancorp,NASDAQ,None,5/4/17,Asset Management,6022,USD,11/10/14,"INDIANA, U.S.A",191665,Banking,None,None,N
INCR,Healthcare,45329R109,None,"INC Research Holdings, Inc.",NASDAQ,None,5/11/17,Biotechnology,8731,USD,3/22/16,"NORTH CAROLINA, U.S.A",187740,Business Services,None,None,N
INCY,Healthcare,45337C102,ICY,INCYTE CORP,NASDAQ,None,5/5/17,Biotechnology,8731,USD,10/8/14,"DELAWARE, U.S.A",197897,Business Services,None,None,N
INDB,Financial,453836108,None,INDEPENDENT BANK CORP,NASDAQ,None,5/5/17,Asset Management,6022,USD,1/13/15,"MASSACHUSETTS, U.S.A",198554,Banking,None,None,N
INFI,Healthcare,45665G303,None,"INFINITY PHARMACEUTICALS, INC.",NASDAQ,None,5/9/17,Biotechnology,2834,USD,12/3/14,"MASSACHUSETTS, U.S.A",196043,Pharmaceutical Products,None,None,N
INFN,Technology,45667G103,None,INFINERA Corp,NASDAQ,None,5/10/17,Communication Equipment,3661,USD,1/7/15,"CALIFORNIA, U.S.A",195835,Electronic Equipment,None,None,N
INFO,Financial,"G58249106,G47567105",MRKT,IHS Markit Ltd.,NASDAQ,9/13/16,6/21/17,Asset Management,7370,USD,1/16/16,UNITED KINGDOM,166332,Business Services,None,MRKT,N
INFU,Industrial Goods,45685K102,None,"InfuSystem Holdings, Inc",NYSEMKT,None,5/15/17,Diversified Machinery,3841,USD,5/29/15,"MICHIGAN, U.S.A",194723,Medical Equipment,None,None,N
INGN,Healthcare,45780L104,None,Inogen Inc,NASDAQ,None,5/9/17,Medical Instruments & Supplies,3842,USD,9/9/15,"CALIFORNIA, U.S.A",187853,Medical Equipment,None,None,N
INGR,Consumer Goods,"457187102,219023108,219023AD0",CPO,Ingredion Inc,NYSE,None,5/5/17,Processed & Packaged Goods,2040,USD,9/30/14,"ILLINOIS, U.S.A",196745,Food Products,None,None,N
INIS,Industrial Goods,45972C102,None,INTERNATIONAL ISOTOPES INC,OTCBB,None,5/16/17,Diversified Machinery,3823,USD,5/20/15,"IDAHO, U.S.A",196848,Measuring and Control Equipment,None,None,N
INN,Financial,866082100,None,"Summit Hotel Properties, Inc.",NYSE,None,5/4/17,Real Estate Development,6798,USD,3/20/15,"TEXAS, U.S.A",192778,Trading,None,None,N
INNL,None,None,None,Innocoll Holdings plc,NASDAQ,None,5/10/17,None,2834,USD,5/10/17,IRELAND,124188,Pharmaceutical Products,None,None,N
INO,Industrial Goods,"45773H102,45773H201",None,"INOVIO PHARMACEUTICALS, INC.",NYSEMKT,None,5/10/17,Diversified Machinery,3841,USD,12/22/14,"CALIFORNIA, U.S.A",196651,Medical Equipment,None,None,N
INOD,Services,457642205,None,INNODATA INC,NASDAQ,None,5/10/17,Business Services,7374,USD,11/3/14,"NEW JERSEY, U.S.A",197631,Business Services,None,None,N
INOV,Technology,45781D101,None,"Inovalon Holdings, Inc.",NASDAQ,None,5/5/17,Healthcare Information Services,7374,USD,3/21/16,"MARYLAND, U.S.A",187906,Business Services,None,None,N
INPX,Technology,"87184N203,45790J107","SYRX,IPNX",INPIXON,NASDAQ,3/3/17,5/16/17,Multimedia & Graphics Software,7371,USD,6/1/15,"CALIFORNIA, U.S.A",187699,Business Services,None,SYRX,N
INQD,None,None,None,Indoor Harvest Corp,OTCMKTS,None,5/22/17,None,3590,USD,5/2/17,"TEXAS, U.S.A",124201,Machinery,None,None,N
INS,Industrial Goods,45816D100,None,INTELLIGENT SYSTEMS CORP,NYSEMKT,None,5/10/17,"Bolts, Nuts, Screws, Rivets & Washers",3452,USD,12/22/14,"GEORGIA, U.S.A",199057,Construction Materials,None,None,N
INSE,Services,"448740100,448740209,45782N108","HDRAU,HDRA","Inspired Entertainment, Inc.",NASDAQ,1/14/17,5/8/17,Business Services,7372,USD,3/23/16,"NEW YORK, U.S.A",187608,Business Services,None,HDRA,N
INSG,Technology,"66987M604,45782B104","NVTL,MIFI",INSEEGO CORP.,NASDAQ,11/16/16,5/15/17,Communication Equipment,3669,USD,11/16/16,"CALIFORNIA, U.S.A",196989,Electronic Equipment,None,INSG,N
INSM,Healthcare,"457,669,307,457,669,000",None,INSMED Inc,NASDAQ,None,5/3/17,Drug Manufacturers - Other,2834,USD,5/27/15,"NEW JERSEY, U.S.A",196107,Pharmaceutical Products,None,None,N
INST,None,45781U103,None,INSTRUCTURE INC,NYSE,None,5/4/17,None,7372,USD,11/10/16,"UTAH, U.S.A",124706,Business Services,None,None,N
INSW,Services,Y41053102,None,"International Seaways, Inc.",NYSE,None,5/10/17,Business Services,4400,USD,12/19/16,"NEW YORK, U.S.A",124397,Shipping Containers,None,None,N
INSY,Healthcare,45824V209,None,"Insys Therapeutics, Inc.",NASDAQ,None,5/9/17,Biotechnology,2834,USD,10/29/14,"ARIZONA, U.S.A",192434,Pharmaceutical Products,None,None,N
INT,Basic Materials,"981,475,106,013,009,000",None,WORLD FUEL SERVICES CORP,NYSE,None,4/28/17,Oil & Gas Refining & Marketing,5172,USD,10/6/14,"FLORIDA, U.S.A",198504,Wholesale,None,None,N
INTC,Technology,458140100,INCO,INTEL CORP,NASDAQ,None,4/27/17,Semiconductor - Broad Line,3674,USD,10/12/14,"CALIFORNIA, U.S.A",199626,Electronic Equipment,None,None,N
INTG,Financial,458685104,None,INTERGROUP CORP,NASDAQ,None,5/15/17,Property Management,6513,USD,10/31/16,"CALIFORNIA, U.S.A",124734,Real Estate,None,None,N
INTL,Financial,46116V105,None,INTL FCSTONE INC.,NASDAQ,None,5/10/17,Investment Brokerage - National,6200,USD,12/2/14,"NEW YORK, U.S.A",197542,Trading,None,None,N
INTU,Technology,461202103,None,INTUIT INC,NASDAQ,None,5/23/17,Application Software,7372,USD,9/29/14,"CALIFORNIA, U.S.A",197671,Business Services,None,None,N
INTX,Services,460981301,None,INTERSECTIONS INC,NASDAQ,None,5/11/17,Consumer Services,7374,USD,12/17/14,"VIRGINIA, U.S.A",196232,Business Services,None,None,N
INTZ,Technology,4.61E+209,None,INTRUSION INC,OTCMKTS,None,5/15/17,Business Software & Services,3576,USD,1/22/15,"TEXAS, U.S.A",198730,Computers,None,None,N
INUV,Technology,46122W204,None,"Inuvo, Inc.",NYSEMKT,None,5/9/17,Internet Software & Services,7310,USD,4/19/17,"ARKANSAS, U.S.A",124238,Business Services,None,None,N
INVA,Healthcare,"88338T104,45781M101",THRX,"Innoviva, Inc.",NASDAQ,1/21/16,5/6/17,Biotechnology,2834,USD,11/23/15,"CALIFORNIA, U.S.A",196419,Pharmaceutical Products,None,THRX,N
INVE,Technology,"045170X10,45170X205,45170X106",None,"Identiv, Inc.",NASDAQ,None,5/15/17,Application Software,3577,USD,5/27/15,"CALIFORNIA, U.S.A",196876,Computers,None,None,N
INVH,None,46187W107,None,Invitation Homes Inc.,NYSE,None,5/12/17,None,6510,USD,3/31/17,"TEXAS, U.S.A",124264,Real Estate,None,None,N
INVT,Technology,"268763208,46123X409,46123X102",EONC,"Inventergy Global, Inc.",NASDAQ,None,5/15/17,Application Software,4813,USD,4/1/16,"CALIFORNIA, U.S.A",196353,Communication,None,None,N
INWK,Services,"045773Y10,45773Y105",None,INNERWORKINGS INC,NASDAQ,None,5/8/17,Business Services,2790,USD,12/3/14,"ILLINOIS, U.S.A",194608,Printing and Publishing,None,None,N
IO,Basic Materials,"462,044,108,462,044,000",None,ION GEOPHYSICAL CORP,NYSE,None,5/5/17,Oil & Gas Equipment & Services,1382,USD,10/15/14,"TEXAS, U.S.A",198000,Coal,None,None,N
IONS,Healthcare,"462,222,100,464,330,000",ISIS,IONIS PHARMACEUTICALS INC,NASDAQ,1/21/16,5/9/17,Drug Manufacturers - Other,2834,USD,10/15/14,"CALIFORNIA, U.S.A",197951,Pharmaceutical Products,None,ISIS,N
IOSP,Industrial Goods,45768S105,None,INNOSPEC INC.,NASDAQ,None,5/10/17,Specialty Chemicals,2800,USD,10/22/14,"COLORADO, U.S.A",196655,Chemicals,None,None,N
IOT,Financial,452926108,None,INCOME OPPORTUNITY REALTY INVESTORS INC,NYSEMKT,None,5/16/17,REIT - Diversified,6798,USD,10/30/16,"TEXAS, U.S.A",124747,Trading,None,None,N
IOTS,Technology,00687D101,None,ADESTO TECHNOLOGIES Corp,NASDAQ,None,6/19/17,Semiconductor - Integrated Circuits,3674,USD,4/16/16,"CALIFORNIA, U.S.A",157008,Electronic Equipment,None,None,N
IP,Consumer Goods,460146103,None,INTERNATIONAL PAPER CO,NYSE,None,5/5/17,Packaging & Containers,2621,USD,10/2/14,"TENNESSEE, U.S.A",199621,Business Supplies,None,None,N
IPAR,Consumer Goods,458334109,None,INTER PARFUMS INC,NASDAQ,None,5/9/17,Personal Products,2844,USD,10/14/14,"NEW YORK, U.S.A",198270,Consumer Goods,None,None,N
IPAS,Services,46261V108,None,IPASS INC,NASDAQ,None,5/9/17,Business Services,7374,USD,12/17/14,"CALIFORNIA, U.S.A",196671,Business Services,None,None,N
IPCC,Financial,45665Q103,None,INFINITY PROPERTY & CASUALTY CORP,NASDAQ,None,5/4/17,Property & Casualty Insurance,6331,USD,12/17/14,"ALABAMA, U.S.A",195493,Insurance,None,None,N
IPDN,Services,"74312Y103,74312Y202",None,"Professional Diversity Network, Inc.",NASDAQ,None,5/16/17,Business Services,7370,USD,12/2/14,"ILLINOIS, U.S.A",191955,Business Services,None,None,N
IPG,Services,460690100,None,"INTERPUBLIC GROUP OF COMPANIES, INC.",NYSE,None,4/21/17,Advertising Agencies,7311,USD,9/24/14,"NEW YORK, U.S.A",199619,Business Services,None,None,N
IPGP,Technology,44980X109,None,IPG PHOTONICS CORP,NASDAQ,None,5/8/17,Semiconductor Equipment & Materials,3674,USD,10/3/14,"MASSACHUSETTS, U.S.A",196050,Electronic Equipment,None,None,N
IPHI,Technology,45772F107,None,INPHI Corp,NYSE,None,5/8/17,Semiconductor - Broad Line,3674,USD,11/5/14,"CALIFORNIA, U.S.A",195712,Electronic Equipment,None,None,N
IPHS,Industrial Goods,45774N108,None,"Innophos Holdings, Inc.",NASDAQ,None,6/13/17,Specialty Chemicals,5160,USD,10/27/14,"NEW JERSEY, U.S.A",194464,Wholesale,None,None,N
IPI,Basic Materials,46121Y102,None,"Intrepid Potash, Inc.",NYSE,None,5/2/17,Agricultural Chemicals,1400,USD,3/18/15,"COLORADO, U.S.A",193689,Non-Metallic and Industrial Metal Mining,None,None,N
IPIX,Healthcare,15115V101,CTIX,Innovation Pharmaceuticals Inc.,OTCMKTS,6/15/17,6/15/17,Drug Manufacturers - Other,2834,USD,10/31/16,"MASSACHUSETTS, U.S.A",124728,Pharmaceutical Products,None,CTIX,N
IPWR,Industrial Goods,451622104,None,Ideal Power Inc.,NASDAQ,None,5/12/17,Industrial Electrical Equipment,3620,USD,4/11/15,"TEXAS, U.S.A",190435,Electrical Equipment,None,None,N
IPXL,Healthcare,45256B101,None,IMPAX LABORATORIES INC,NASDAQ,None,5/10/17,Drug Manufacturers - Major,2834,USD,12/12/14,"CALIFORNIA, U.S.A",197157,Pharmaceutical Products,None,None,N
IR,Industrial Goods,"00B633030,G47791101,B63303000,456866102,456866AG7,G4776G101",None,Ingersoll-Rand plc,NYSE,None,4/26/17,Diversified Machinery,3822,USD,10/4/14,IRELAND,193213,Measuring and Control Equipment,None,None,N
IRBT,Consumer Goods,462726100,None,IROBOT CORP,NASDAQ,None,5/6/17,Appliances,3630,USD,10/24/14,"MASSACHUSETTS, U.S.A",195725,Consumer Goods,None,None,N
IRDM,Technology,"46269C102,36172H108,36172H207","GHQ,GHQU",Iridium Communications Inc.,NASDAQ,None,4/27/17,Diversified Communication Services,3669,USD,3/20/15,"VIRGINIA, U.S.A",193740,Electronic Equipment,None,None,N
IRET,Financial,"461730103,EGB730109",None,INVESTORS REAL ESTATE TRUST,NYSE,None,3/13/17,REIT - Diversified,6798,USD,10/14/14,"NORTH DAKOTA, U.S.A",198438,Trading,None,None,N
IRIX,Healthcare,462684101,None,IRIDEX CORP,NASDAQ,None,5/9/17,Drug Manufacturers - Major,3845,USD,5/6/15,"CALIFORNIA, U.S.A",197124,Medical Equipment,None,None,N
IRLD,Basic Materials,46267T206,None,IRELAND INC.,OTCMKTS,None,5/26/17,Industrial Metals & Minerals,1040,USD,4/17/16,"NEVADA, U.S.A",195661,Precious Metals,None,None,N
IRM,Technology,"462846106,46284V101,046284V10",None,IRON MOUNTAIN INC,NYSE,None,4/27/17,Business Software & Services,6798,USD,9/26/14,"MASSACHUSETTS, U.S.A",197010,Trading,None,None,N
IRMD,Services,46266A109,None,IRADIMED CORP,NASDAQ,None,5/6/17,Business Services,3841,USD,9/18/15,"FLORIDA, U.S.A",187880,Medical Equipment,None,None,N
IROQ,Financial,44951J105,None,"IF Bancorp, Inc.",NASDAQ,None,5/11/17,Investment Brokerage - National,6035,USD,3/30/15,"ILLINOIS, U.S.A",192463,Banking,None,None,N
IRSB,None,46269V100,None,IRIS BIOTECHNOLOGIES INC,OTCMKTS,None,4/14/17,None,3841,USD,11/18/16,"CALIFORNIA, U.S.A",124600,Medical Equipment,None,None,N
IRT,Financial,45378A106,None,"INDEPENDENCE REALTY TRUST, INC",NYSEMKT,None,5/6/17,REIT - Diversified,6798,USD,6/22/15,"PENNSYLVANIA, U.S.A",193215,Trading,None,None,N
IRTC,None,450056106,None,"iRhythm Technologies, Inc.",NASDAQ,None,5/12/17,None,3841,USD,4/1/17,"CALIFORNIA, U.S.A",124263,Medical Equipment,None,None,N
IRWD,Healthcare,46333X108,None,IRONWOOD PHARMACEUTICALS INC,NASDAQ,None,5/8/17,Drugs - Generic,2834,USD,10/29/14,"MASSACHUSETTS, U.S.A",193368,Pharmaceutical Products,None,None,N
ISBC,Financial,"46146P102,46146L101",None,"Investors Bancorp, Inc.",NASDAQ,None,5/10/17,Savings & Loans,6022,USD,3/30/15,"NEW JERSEY, U.S.A",194816,Banking,None,None,N
ISCA,Services,"460,335,201,460,335,000",ISCB,INTERNATIONAL SPEEDWAY CORP,NASDAQ,None,4/4/17,Sporting Activities,7948,USD,9/30/14,"FLORIDA, U.S.A",199620,Entertainment,None,None,N
ISCO,Healthcare,"460,378,102,460,378,000",None,International Stem Cell CORP,OTCMKTS,None,5/15/17,Biotechnology,2834,USD,11/26/16,"CALIFORNIA, U.S.A",124426,Pharmaceutical Products,None,None,N
ISDR,Consumer Goods,46520M204,None,ISSUER DIRECT CORP,OTCBB,None,5/7/17,Business Equipment,2750,USD,12/22/14,"NORTH CAROLINA, U.S.A",198149,Business Services,None,None,N
ISIG,Technology,45765Y105,None,INSIGNIA SYSTEMS INC,NASDAQ,None,5/6/17,Internet Software & Services,7310,USD,12/17/14,"MINNESOTA, U.S.A",197930,Business Services,None,None,N
ISNS,Industrial Goods,45244C104,None,IMAGE SENSING SYSTEMS INC,NASDAQ,None,5/10/17,Diversified Machinery,3829,USD,1/7/15,"MINNESOTA, U.S.A",197280,Measuring and Control Equipment,None,None,N
ISR,Industrial Goods,46489V104,None,"IsoRay, Inc.",NYSEMKT,None,5/11/17,Diversified Machinery,3841,USD,12/3/14,"WASHINGTON, U.S.A",198766,Medical Equipment,None,None,N
ISRG,Healthcare,"46120E602,46120E107",None,INTUITIVE SURGICAL INC,NASDAQ,None,4/19/17,Medical Appliances & Equipment,3842,USD,10/9/14,"CALIFORNIA, U.S.A",196885,Medical Equipment,None,None,N
ISRL,Basic Materials,465141406,None,ISRAMCO INC,NASDAQ,None,5/9/17,Independent Oil & Gas,1311,USD,10/30/14,"TEXAS, U.S.A",198843,Coal,None,None,N
ISSC,Industrial Goods,45769N105,None,INNOVATIVE SOLUTIONS & SUPPORT INC,NASDAQ,None,5/12/17,Aerospace/Defense Products & Services,7371,USD,12/3/14,"PENNSYLVANIA, U.S.A",198182,Business Services,None,None,N
ISTR,Financial,46134L105,None,Investar Holding Corp,NASDAQ,None,5/6/17,Asset Management,6022,USD,2/8/16,"LOUISIANA, U.S.A",187909,Banking,None,None,N
ISYG,Services,None,None,"Insynergy Products, Inc",OTCMKTS,None,5/10/17,Marketing Services,7311,USD,11/25/16,"CALIFORNIA, U.S.A",124472,Business Services,None,None,N
IT,Technology,366651107,None,GARTNER INC,NYSE,None,5/4/17,Information Technology Services,8741,USD,9/30/14,"CONNECTICUT, U.S.A",198666,Business Services,None,None,N
ITCI,Healthcare,"46116X101,46116X010",None,"Intra-Cellular Therapies, Inc.",NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,5/23/15,"NEW YORK, U.S.A",191597,Pharmaceutical Products,None,None,N
ITEK,Healthcare,45780V102,None,INOTEK PHARMACEUTICALS CORP,NASDAQ,None,5/10/17,Drug Manufacturers - Other,2834,USD,4/12/16,"MASSACHUSETTS, U.S.A",187577,Pharmaceutical Products,None,None,N
ITG,Financial,46145F105,None,"INVESTMENT TECHNOLOGY GROUP, INC.",NYSE,None,5/8/17,Investment Brokerage - Regional,6211,USD,10/20/14,"NEW YORK, U.S.A",197466,Trading,None,None,N
ITGR,Healthcare,"39153L106,45826H109",GB,Integer Holdings Corp,NYSE,9/14/16,5/9/17,Medical Appliances & Equipment,3690,USD,10/24/14,"TEXAS, U.S.A",196032,Electrical Equipment,None,GB,N
ITI,Technology,46564T107,None,"ITERIS, INC.",NYSEMKT,None,6/13/17,Communication Equipment,3669,USD,12/8/15,"CALIFORNIA, U.S.A",199041,Electronic Equipment,None,None,N
ITIC,Financial,"46,180,410,461,804,100",None,INVESTORS TITLE CO,NASDAQ,None,5/8/17,Surety & Title Insurance,6361,USD,12/5/14,"NORTH CAROLINA, U.S.A",198825,Insurance,None,None,N
ITRI,Technology,465741106,None,ITRON INC,NASDAQ,None,5/4/17,Scientific & Technical Instruments,3825,USD,9/30/14,"WASHINGTON, U.S.A",198543,Measuring and Control Equipment,None,None,N
ITT,Industrial Goods,"450911201,450911102,45073V108",None,ITT Inc.,NYSE,None,5/8/17,Diversified Machinery,3561,USD,3/18/15,"NEW YORK, U.S.A",199170,Machinery,None,None,N
ITUS,Services,"217721109,45069V203,45069V104",COPY,ITUS Corp,OTCMKTS,3/9/15,5/26/17,Business Services,6794,USD,12/7/14,"CALIFORNIA, U.S.A",198874,Trading,None,COPY,N
ITW,Industrial Goods,"452,308,109,045,230,000",None,ILLINOIS TOOL WORKS INC,NYSE,None,5/5/17,Diversified Machinery,3560,USD,9/24/14,"ILLINOIS, U.S.A",199634,Machinery,None,None,N
IVAC,Industrial Goods,461148108,None,INTEVAC INC,NASDAQ,None,5/2/17,Pollution & Treatment Controls,3559,USD,12/11/14,"CALIFORNIA, U.S.A",197178,Machinery,None,None,N
IVC,Healthcare,461203101,None,INVACARE CORP,NYSE,None,5/8/17,Medical Appliances & Equipment,3842,USD,10/13/14,"OHIO, U.S.A",198702,Medical Equipment,None,None,N
IVDN,Industrial Goods,45772B106,None,INNOVATIVE DESIGNS INC,OTCMKTS,None,6/19/17,Textile Industrial,2390,USD,4/18/16,"PENNSYLVANIA, U.S.A",195501,Consumer Goods,None,None,N
IVFH,Services,45772H103,None,INNOVATIVE FOOD HOLDINGS INC,OTCMKTS,None,5/15/17,Food Wholesale,5141,USD,3/31/17,"FLORIDA, U.S.A",124272,Wholesale,None,None,N
IVR,Financial,"4613B1002,46131B100",None,Invesco Mortgage Capital Inc.,NYSE,None,5/5/17,REIT - Diversified,6798,USD,4/13/15,"GEORGIA, U.S.A",193490,Trading,None,None,N
IVTY,Services,"46187J205,46187J106",None,"Invuity, Inc.",NASDAQ,None,4/27/17,Business Services,3841,USD,4/13/16,"CALIFORNIA, U.S.A",165478,Medical Equipment,None,None,N
IVZ,Financial,"G491BT108,46127U104,SB28XP766",None,Invesco Ltd.,NYSE,None,4/27/17,Asset Management,6282,USD,10/9/14,"GEORGIA, U.S.A",197533,Trading,None,None,N
IWSY,Services,45245S108,None,IMAGEWARE SYSTEMS INC,OTCMKTS,None,5/12/17,Business Services,7372,USD,9/23/15,"CALIFORNIA, U.S.A",197284,Business Services,None,None,N
IXYS,Technology,46600W106,None,IXYS CORP,NASDAQ,None,6/12/17,Communication Equipment,3674,USD,7/21/15,"CALIFORNIA, U.S.A",197250,Electronic Equipment,None,None,N
IZEA,Technology,"46603N202,46603N301",None,"IZEA, Inc.",NASDAQ,None,5/10/17,Internet Software & Services,7310,USD,11/21/16,"FLORIDA, U.S.A",124570,Business Services,None,None,N
JACK,Services,466367109,None,JACK IN THE BOX INC,NASDAQ,None,5/17/17,Restaurants,5812,USD,10/14/14,"CALIFORNIA, U.S.A",198380,"Restaraunts, Hotels, Motels",None,None,N
